lines	15892
Files	6
NH 00227	['S(=O)(=O)(c1cc(ccc1OC)OC)[N-]c1cc(Cl)ccc1']	-44.02	-37.092	-41.426	-45.198	-33.822	-36.12
HTS 00027	['c1(nc(c2sc(cc2)Cl)cs1)N(C(=O)c1ccc(cc1)F)C']	-44.351	-42.194	-43.69	-45.263	-38.93	-38.142
NH 00222	['S(=O)(=O)(/N=C(/NCC(C)C)\\SC)c1cc(ccc1OC)OC']	-40.372	-40.633	-38.129	-46.333	-32.946	-38.544
HTS 00021	['C(c1cnc(N2CC[NH+](CC(=O)Nc3cc4c(OCO4)cc3)CC2)cc1)(F)(F)F']	-48.212	-43.267	-50.327	-40.94	-38.62	-38.985
NH 00220	['C(=S)(NCc1occc1)NCC(C)C']	-35.764	-31.168	-31.189	-34.568	-30.339	-28.502
HTS 05503	['c1(c(cc(o1)C)NC(=O)Nc1cc(S(=O)(=O)N)ccc1)C(F)(F)F']	-48.542	-45.042	-50.643	-46.818	-37.404	-39.667
BTB 00984	['S(=O)(=O)(N(c1ccc(cc1)F)Cc1cc2c(OCO2)cc1)c1cc(C(F)(F)F)ccc1']	-44.428	-45.331	-35.247	-36.521	-31.512	-36.075
HTS 02872	['n1(c(coc1=O)c1ccc(cc1)F)c1ccc(cc1)CCCC']	-43.592	-37.478	-33.646	-38.305	-22.049	-36.397
SEW 00878	['C(=O)(Nc1ccccc1)O/N=C/c1cc(c(cc1)F)Cl']	-39.492	-34.667	-47.455	-43.994	-37.921	-34.815
RJF 00618	['n1c(nc(cc1O)C)c1ccccc1']	-31.607	-29.445	-29.375	-32.095	-28.875	-26.596
RJF 00619	['C(c1c(NC(=S)NNC(=O)C2CC2)cccc1)(F)(F)F']	-40.761	-37.6	-40.101	-42.561	-31.095	-30.531
PD 00660	['N1(C(=O)/C(=C\\c2occc2)/NC(=O)C1)C(=O)C']	-37.636	-37.499	-32.755	-40.476	-35.792	-32.98
PD 00661	['c\\1(=C\\c2ccc(OC(F)(F)F)cc2)/[nH]c(=O)/c(=C\\c2ccc(OC(F)(F)F)cc2)/[nH]c1=O']	-41.52	-38.865	-38.147	0.0	-36.098	-31.088
PD 00665	['C(=O)(Nc1ccc(C(=O)C)cc1)CSCC(=O)[O-]']	-41.049	-36.027	-37.266	-43.815	-35.749	-30.085
PD 00666	['N(C(=S)Nc1cc2c(cc1)CCC2)C(=O)c1ccccc1']	-44.911	-43.837	-44.09	-49.691	-36.919	-33.633
JFD 01160	['C(=O)([C@@H](C1CCCCC1)[NH3+])[O-]']	-18.467	-16.262	-17.411	-19.574	-13.558	-14.628
HTS 01993	['C(c1ccc(C(=O)Nc2cc(c3ocnc3)ccc2)cc1)(F)(F)F']	-44.443	-41.066	-47.37	-45.035	-38.355	-33.828
HTS 01992	['[C@H]1(Oc2c(OC1)cccc2)C(=O)Nc1cc(c2ocnc2)ccc1']	-49.982	-42.266	-47.893	-45.339	-35.567	-36.003
DSHS 00509	['C\\1(=C\\[C@H]2[C@@](C(=O)[O-])(CC[C@@H]3[C@@H]2CC[C@H]2[C@@]3(CC=CC2)C)C)/Nc2c(C1=O)cccc2']	-18.974	-24.94	-25.417	-26.767	-24.23	-20.147
NRB 02918	['C\\1(=N\\Nc2ccc(cc2)[NH+]2CCCCC2)/c2c(C=CC1=O)cccc2']	-43.001	-43.694	-44.158	-49.982	-37.588	-36.451
